12.9	33.5	37.9	32.7
12.8	33.8	37.8	32.8
12.7	34	37.7	32.7
12.6	34.1	37.6	32.6
12.7	34	37.5	32.7
12.6	33.8	37.4	32.6
12.7	33.7	37.3	32.7
12.6	33.6	37.2	32.8
12.7	33.5	37.1	32.9
12.6	33.4	37	33
12.7	33.2	36.9	33.1
12.6	33.3	36.8	33
12.7	33.2	36.6	33.1
12.6	33.1	36.5	33
12.8	33	36.4	33.1
12.9	32.9	36.5	33
13	32.8	36.4	33.1
13.1	32.7	36.2	33
13.2	32.6	36.3	33.1
13.3	32.7	36.2	33
13.4	32.6	36.1	33.1
13.5	32.7	36	33
13.6	32.6	35.9	32.9
13.7	32.5	35.8	32.7
13.8	32.4	35.6	32.8
14	32.5	35.5	32.7
14.1	32.3	35.4	32.6
14.2	32.2	35.3	32.5
14.3	32.3	35.4	32.4
14.4	32.4	35.2	32.3
14.5	32.3	35.3	32.2
14.6	32.4	35.4	32.1
14.7	32.5	35.2	32
14.8	32.6	35.3	32.1
14.9	32.5	35.2	32.2
14.8	32.6	35	32.3
14.9	32.5	34.9	32.4
14.8	32.6	34.7	32.5
14.7	32.7	34.6	32.7
14.8	32.6	34.5	32.8
14.7	32.5	34.4	32.9
14.8	32.4	34.3	33
14.7	32.5	34.2	32.9
14.8	32.4	34.1	32.8
14.9	32.3	34	32.9
15	32.2	33.9	33
14.9	32.1	33.8	33.1
14.8	32	33.6	33.3
14.9	31.9	33.5	33.2
14.8	32	33.4	33.3
14.9	31.9	33.3	33.4
14.8	32	33.2	33.2
14.9	31.9	33.1	33.3
14.8	32	33	33.2
14.7	32.1	32.9	33.1
14.6	32	32.8	33
14.5	32.1	32.7	32.9
14.6	32.2	32.6	32.8
14.5	32.5	32.4	32.9
14.4	32.8	32.3	33
14.5	33.1	32.2	32.9
14.4	33.3	32.3	32.8
14.5	33.4	32.2	32.7
14.4	33.5	32.1	32.8
14.5	33.4	32	32.5
14.4	33.3	31.8	32.8
14.3	33.2	31.7	32.7
14.4	33.1	31.8	32.6
14.5	33	31.7	32.5
14.4	33.1	31.6	32.4
14.5	33	31.5	32.5
14.4	32.9	31.4	32.4
14.3	32.8	31.3	32.5
14.4	32.7	31.2	32.6
14.3	32.6	31.1	32.7
14.4	32.7	31	32.9
14.5	32.8	30.9	33
14.4	32.7	30.8	33.2
14.3	32.6	30.7	33.4
14.2	32.5	30.6	33.5
14.1	32.4	30.5	33.6
13.9	32.5	30.4	33.7
13.8	32.4	30.3	33.9
13.7	32.3	30.1	34.2
13.6	32.2	30.3	33.9
13.7	32.1	30.1	34.6
13.6	32	30.3	34.2
13.8	31.9	30.1	34.3
13.7	31.8	30	34.6
13.6	31.7	30.1	34.7
13.7	31.8	29.8	34.6
13.6	31.7	29.7	34.7
13.7	31.6	29.8	34.8
13.8	31.5	29.7	34.9
13.9	31.6	29.6	35
14	31.5	29.5	35.1
14.1	31.4	29.4	35.2
14.2	31.3	29.3	35.4
14.3	31.2	29.4	35.5
14.4	31.3	29.3	35.7
14.6	31.4	29.2	35.9
14.7	31.3	29.3	36.1
14.8	31.2	29.2	36.3
14.9	31.3	29.1	36.5
15	31.4	29	36.7
14.9	31.3	28.9	36.9
15	31.2	29	37.2
14.9	31.1	28.9	37.4
15	31	28.8	37.7
14.9	31.1	28.9	38.1
14.8	31.2	28.8	38.3
14.7	31.1	28.7	38.8
14.8	30.9	28.8	39.1
14.7	30.8	28.7	39.3
14.6	30.7	28.8	39.5
14.5	30.8	28.7	39.9
14.6	30.7	28.6	40.1
14.5	30.6	28.5	40.4
14.6	30.7	28.6	40.7
14.5	30.6	28.5	40.9
14.6	30.7	28.4	41.1
14.5	31	28.3	41.4
14.6	32.3	28.2	41.5
14.5	33.3	28.1	41.8
14.4	33.6	28	41.9
14.3	33.7	27.9	42.2
14.4	33.6	27.8	42.4
14.5	33.4	27.7	42.7
14.6	33.2	27.6	42.8
14.7	33	27.5	43.1
14.9	32.7	27.4	43.3
15	32.6	27.3	43.6
15.1	32.5	27.2	43.7
15.2	32.3	27.1	44
15.3	32.4	27	44.2
15.4	32.5	26.9	44.4
15.6	32.6	26.8	44.6
15.7	32.8	26.7	44.8
15.9	33.5	26.6	44.9
16	34.4	26.5	45.1
15.9	34.9	26.4	45.2
16	35.1	26.3	45.3
15.8	35.2	26.4	45.6
15.7	35.3	26.3	45.7
15.6	35.2	26.2	45.8
15.7	35.1	26.1	45.9
15.6	35	26	46
15.7	34.9	25.9	46.2
15.6	34.8	25.8	46.3
15.7	34.7	25.7	46.4
15.6	34.8	25.8	46.5
15.5	34.7	25.7	46.7
15.4	34.8	25.6	46.8
15.3	35	25.7	46.9
15.4	35.7	25.6	47
15.5	36.5	25.5	47.1
15.4	37	25.7	47.2
15.5	37.3	25.6	47.4
15.4	37.1	25.5	47.5
15.3	37	25.3	47.6
15.2	36.9	25.4	47.7
15.1	36.7	25.3	47.8
15	36.5	25.2	47.9
14.9	36.3	25.3	48
14.8	36.1	25.2	48.2
14.7	36	25.1	48
14.6	35.9	25.2	48.2
14.7	35.8	25.1	48.3
14.6	35.5	25	48.4
14.5	35.3	24.8	48.3
14.6	35.2	25.2	48.4
14.5	35	24.5	48.3
14.6	34.9	25	48.4
14.5	34.7	24.9	48.6
14.6	34.6	24.8	48.7
14.7	34.5	24.6	48.8
14.8	34.4	24.8	48.9
14.9	34.2	24.6	49.1
15	34.1	24.8	49.3
15.1	34	24.5	49.4
15.2	33.9	24.4	49.6
15.3	34	24.3	49.8
15.2	33.9	24.1	50
15.3	33.8	24.3	50.1
15.2	33.7	24.2	50.3
15.3	33.6	24.1	50.6
15.2	33.5	24	50.7
15.1	33.6	24.1	50.9
15	33.5	24	51.3
15.1	33.7	24.1	51.5
15	33.6	24	51.6
15.1	33.5	23.9	51.8
15	33.7	24	52.1
15.1	33.8	23.9	52.3
15	33.9	23.8	52.5
15.1	34	23.9	52.7
15	34.1	23.8	52.9
14.9	34.3	23.6	53
14.8	34.2	23.7	53.3
14.7	34.3	23.6	53.4
14.6	34.2	23.5	53.8
14.5	34.3	23.6	54
14.4	34.2	23.5	54.1
14.3	34.3	23.4	54.3
14.2	34.2	23.5	54.7
14.1	34.3	23.4	54.9
14	34.4	23.5	55.1
13.9	34.6	23.4	55.3
14	34.5	23.5	55.6
13.9	34.6	23.4	55.8
13.8	34.8	23.3	55.9
13.7	35.6	23.2	56.3
13.8	36	23.1	56.5
13.7	36.3	23	56.8
13.8	36.4	22.9	57
13.9	36.5	23	57.3
14	36.4	22.9	57.5
14.1	36.5	22.8	57.8
14.2	36.4	22.7	58
14.3	36.3	22.6	58.3
14.2	36.2	22.5	58.6
14.3	36.1	22.4	58.9
14.2	36	22.5	59.3
14.3	35.8	22.4	59.5
14.2	36	22.5	59.9
14.1	36.2	22.4	60.2
14	36.3	22.3	60.4
13.9	36.4	22.2	60.7
14	36.3	22.3	61
13.9	36.4	22.2	61.1
14	36.5	22.3	61.3
14.1	36.6	22.2	61.5
14.2	36.5	22.1	61.8
14.3	36.6	22	62.1
14.1	36.7	22.1	62.2
14	36.8	22	62.6
13.9	36.9	21.9	62.8
13.8	37.1	22	63.1
13.7	37.2	21.8	63.4
13.8	37.1	21.9	63.8
13.7	37.2	22	63.9
13.8	37.4	21.9	64.1
13.7	37.5	22.1	64.4
13.8	37.7	21.8	64.6
13.7	37.9	21.7	64.7
13.6	37.8	21.6	64.9
13.5	37.9	21.5	65.2
13.4	38.1	21.6	65.5
13.5	38	21.5	65.7
13.4	38.1	21.4	65.9
13.3	38.2	21.5	66.1
13.4	38.3	21.3	66.4
13.5	38.4	21.4	66.6
13.4	38.5	21.3	66.9
13.6	38.4	21.2	67.2
13.5	38.5	21.1	67.4
13.6	38.6	21.2	67.8
13.7	38.8	21.1	68.1
13.6	38.9	21	68.3
13.7	39	21.1	68.8
13.9	39.1	21	69.1
14	39.2	21.1	69.4
14.2	39.3	21	69.8
14.3	39.5	20.9	70.1
14.4	39.8	20.8	70.4
14.5	39.9	20.9	70.8
14.7	40.1	20.8	71
14.8	40.4	20.9	71.5
14.9	40.7	20.7	71.8
15	41.1	20.6	72.1
15.1	41.4	20.7	72.5
15.2	41.7	20.6	72.8
15.4	42	20.7	73.1
15.5	42.5	20.6	73.5
16.1	42.8	20.7	73.9
15.7	43.2	20.6	74.2
15.8	43.4	20.5	74.5
15.9	43.6	20.4	74.9
16.1	43.9	20.3	75.3
16.2	44.4	20.2	75.4
16.1	44.6	20.3	75.8
16.3	44.7	20.2	76.2
16.4	44.9	20.1	76.4
16.5	45.1	20.2	76.8
16.6	45.3	20.1	77.1
16.7	45.4	20.2	77.5
16.8	45.5	20.4	77.9
16.9	45.7	19.7	78.3
17.1	45.8	20.1	78.6
17.2	46	20	79.1
17.3	46.2	19.9	79.6
17.4	46.4	19.8	79.8
17.5	46.6	19.9	80.4
17.7	46.8	19.7	80.6
17.9	47	19.6	81.1
18	47.1	19.7	81.4
18.3	47.2	19.8	81.9
18.4	47.4	19.7	82.3
18.7	47.6	19.6	82.6
18.8	47.8	19.5	82.9
19.1	48	19.6	83.2
19.3	48.1	19.5	83.6
19.5	48.3	19.4	84
19.7	48.4	17	84.2
19.9	48.6	19.8	84.5
20.2	48.8	19.6	84.9
20.5	49	19.7	85.2
20.7	49.2	19.5	85.7
20.9	49.4	19.6	86
21.2	49.6	19.5	86.5
21.5	49.7	19.4	87
21.6	49.9	19.3	87.5
21.9	50	19.4	88
22.1	50.2	19.5	88.5
22.3	50.3	19.4	88.9
22.4	50.4	19.5	89.4
22.7	50.7	19.4	89.9
22.8	50.8	19.5	90.3
23.1	51.1	19.4	90.8
23.3	51.4	19.3	91.2
23.4	51.6	19.4	91.6
23.8	52	19.3	92.2
24	52.3	19.4	92.6
24.2	52.6	19.3	93
24.5	53	19.4	93.5
24.7	53.2	19.3	93.9
25	53.5	19.4	94.3
25.2	53.8	19.5	94.7
25.4	54.1	19.6	95.1
25.6	54.3	19.5	95.5
25.8	54.6	19.6	96
25.9	54.8	19.7	96.4
26	54.9	19.6	96.8
26.2	55.1	19.7	97.3
26.3	55.2	19.8	97.7
26.4	55.1	19.7	98.2
26.6	55.3	19.8	98.5
26.7	55.4	19.9	99
26.8	55.3	19.8	99.2
26.9	55.4	19.9	99.6
27	55.6	20	99.9
27.1	55.7	20.1	100
27.2	55.8	20.2	100.3
27.3	55.9	20.3	100.5
27.2	56	20.4	100.7
27.3	56.3	20.5	100.9
27.4	56.4	20.6	101
27.5	56.5	20.5	101.2
27.6	56.6	20.6	101.4
27.7	56.7	20.5	101.7
27.8	56.8	20.6	101.8
27.7	56.9	20.7	102.1
27.8	57	20.8	102.4
27.7	57.1	20.9	102.7
27.8	57.2	21	103.3
27.7	57.4	21.1	104
27.8	57.5	21.2	104.9
27.7	57.7	21.3	106.3
27.6	57.9	21.2	108.1
27.8	58.1	21.3	110.3
27.7	58.3	21.2	113
27.8	58.4	21.3	116
27.7	58.5	21.4	123.4
27.8	58.7	21.5	127.8
27.7	58.9	21.6	132.5
27.9	59.1	21.7	137.5
27.8	59.4	21.6	142.8
27.9	59.6	21.7	148.3
27.8	59.8	21.6	154.3
27.9	60	21.7	160.4
28	60.2	21.8	166.8
28.1	60.3	21.9	173.2
28.2	60.4	22	179.7
28.3	60.7	22.1	186.1
28.4	60.9	22.2	192.9
28.5	61.1	22.3	199.6
28.6	61.3	22.4	206.5
28.7	61.6	22.5	213.6
28.8	62	22.6	220.8
28.9	62.4	22.7	228
29	62.9	22.8	235.2
29.2	63.3	22.9	242.3
29.3	63.9	23	249.4
29.5	64.5	23.1	256.6
29.7	65.1	23	263.8
29.9	65.8	23.1	271.2
30	66.5	23.2	278.5
30.3	67.4	23.1	286
30.4	68.2	23.2	293.6
30.6	69.1	23.3	301.2
30.8	70	23.2	308.8
31	71	23.4	316.1
31.3	72.1	23.5	323.5
31.6	73.1	23.6	330.8
31.8	74.2	23.7	337.9
32.1	75.5	23.6	344.9
32.5	76.8	23.7	352
32.7	77.9	23.8	358.8
33	79.3	23.9	365.6
33.2	80.8	24	372.2
33.5	82.1	24.1	378.5
33.6	83.6	24.2	384.5
33.9	85.1	24.3	390.3
34	86.6	24.5	396
34.3	88.1	24.6	401.9
34.5	89.7	24.8	407.7
34.7	91.4	24.9	413.5
35	93	25.1	419.3
35.2	94.7	25.2	424.9
35.5	96.4	25.3	430.5
35.7	98	25.4	435.9
35.9	99.8	25.5	441.2
36.1	101.5	25.7	446.4
36.3	103.4	25.8	451.4
36.6	105.3	25.9	456.2
36.8	107.2	26	460.7
37	109.1	26.1	465.3
37.2	110.9	26.3	469.7
37.5	112.8	26.2	474.1
37.6	114.9	26.3	478.2
37.9	116.6	26.4	482.2
38.2	118.7	26.5	486.4
38.5	120.6	26.6	490.4
38.8	122.8	26.7	494.4
39	124.7	26.8	498.2
39.2	126.8	26.9	501.5
39.5	128.7	27	504.9
39.7	130.8	27.2	508.2
39.8	132.9	27.3	511.1
40	135.1	27.4	513.9
40.3	137.1	27.5	516.9
40.5	138.8	27.6	520.1
40.8	140	27.7	523.5
41.1	141.7	27.6	526.8
41.5	143.5	27.8	530
41.9	145.5	27.9	535.7
42.2	147.7	28.1	538.2
42.6	149.8	28.2	540.6
43	152.1	28.3	543
43.4	154.2	28.4	545.4
43.8	156.3	28.6	547.6
44.2	158.4	28.7	549.8
44.6	160.4	28.9	552
44.9	162.4	29	554.2
45.4	166.4	29.1	556.4
45.9	168.3	29.2	558.6
46.3	170.5	29.4	560.6
46.8	172.6	29.5	562.7
47.2	174.8	29.6	564.8
47.7	176.9	29.7	566.6
48.1	179.2	29.9	568.8
48.4	181.4	30	570.9
48.9	183.6	30.3	572.7
49.2	185.6	30.5	574.5
49.7	187.4	30.6	576.3
49.9	189.3	30.7	578.3
50.3	191.2	30.8	580
50.7	193.2	30.9	581.6
51.1	195.2	31	583.3
51.4	197.2	31.2	584.9
51.8	198.9	31.5	586.5
52	200.5	31.6	587.9
52.4	202.3	31.7	589.4
52.7	204	31.8	591.1
53.1	205.7	31.9	592.6
53.4	207.2	32	594.1
53.8	208.8	32.1	595.4
54.1	210.3	32.2	596.9
54.5	211.9	32.3	598.4
54.8	213.5	32.4	599.7
55.1	215	32.5	600.9
55.5	216.7	32.6	602
55.7	218.4	32.7	603.1
56.1	219.9	32.9	604
56.5	221.3	33	604.7
56.9	222.7	33.1	605.2
57.3	224.1	33.2	606
57.7	225.6	33.3	606.7
58.1	227	33.4	607.3
58.5	228.4	33.6	608
58.9	229.8	33.7	608.9
59.2	231.4	33.8	610.1
59.5	233.1	33.9	611.4
59.9	234.8	34.1	612.7
60.1	236.3	34.2	614
60.4	237.8	34.4	615.2
60.7	239.1	34.6	616.3
60.9	240.5	34.8	617.3
61.1	241.9	35	618.2
61.3	243.1	35.1	619.1
61.6	244.7	35.3	619.9
61.9	246.2	35.6	620.6
62.3	247.5	35.9	621.4
62.6	249	36.2	622
63.1	250.5	36.6	622.7
63.5	252.1	36.9	623.2
63.9	253.7	37.3	623.8
64.3	255.3	37.7	624.5
64.6	256.9	38.1	624.9
65	258.4	38.5	625.3
65.5	260	39	625.7
65.9	261.6	39.4	626.2
66.3	262.9	39.8	626.5
66.7	264.3	40.3	627.2
67.1	265.5	40.8	627.8
67.5	266.6	41.5	628.6
67.9	267.9	42.1	629.5
68.3	269	42.7	630.3
68.6	270.1	43.4	630.8
68.8	271.3	44.1	631
69.1	272.5	44.7	631.1
69.4	273.6	45.4	631.4
69.6	274.6	46.2	632
69.8	275.6	47	632.9
70.1	276.7	47.8	634
70.5	277.6	48.6	635.2
70.9	278.3	49.5	636.2
71.3	279.2	50.3	637
71.7	280.3	51.2	637.6
72.1	281.2	52.1	637.8
72.5	282.1	53.2	638
72.9	282.9	54	638.3
73.3	283.6	55	638.6
73.6	284.3	56	638.7
73.9	284.9	57	639
74.3	285.6	58	639.1
74.5	286.4	59.1	639.4
74.7	287.2	60	639.6
75	287.9	61.2	640
75.1	288.6	62.3	640.2
75.2	289.3	63.5	640.5
75.3	290.1	64.6	640.8
75.4	290.8	65.8	641
75.5	291.3	66.9	641.3
75.9	292	68.1	641.5
76.3	292.8	69.4	641.9
76.9	293.5	70.7	642.1
77.8	294.1	71.9	642.2
79.2	294.9	73.2	642.1
83.5	295.7	74.6	642.2
86.4	296.4	75.9	642.3
89.9	297.1	77.1	642.6
94	297.6	78.3	642.9
98.4	298.1	79.7	643.1
103	298.7	80.9	643.4
108.1	299.2	82.2	643.7
113.4	299.6	83.4	643.9
119	299.9	84.7	644.1
124.6	300.2	86.1	644.5
130.4	300.4	87.4	645.1
136.3	300.8	88.8	645.7
142.3	301.2	90.1	646.6
148.5	301.9	91.5	647.1
154.8	302.9	92.9	647.2
161.3	303.2	94.3	647.1
168	303.3	95.6	647
174.9	303.7	97.2	646.9
181.8	304.3	98.5	647
188.7	305	100	647.3
195.7	305.7	101.4	647.5
202.6	306.5	102.9	647.9
209.4	306.8	104.4	648.2
216.3	307.1	105.6	648.4
223.1	307.7	107	648.5
229.9	308.4	108.3	648.4
236.6	308.9	109.5	648.3
243.3	309.1	110.8	648.1
249.8	309.2	112.1	648
256.5	309.6	113.5	648.2
263.1	310	115	648.4
269.7	310.3	116.4	649.1
276.3	310.6	117.8	649.7
282.8	311	119.3	650.4
289.2	311.1	120.7	650.9
295.5	311.5	122.1	651.2
302	311.8	123.4	651.4
308.1	312.3	124.8	651.6
314	312.6	126	651.8
319.8	312.8	127.2	652
325.5	313.2	128.5	652.2
331.2	313.4	129.9	652.3
336.9	313.9	131.3	652.4
342.4	314.3	132.7	652.5
347.9	314.8	134	652.4
353.2	315.2	135.6	652.3
358.5	315.7	137	652.1
363.6	316.1	138.3	651.9
368.7	316.7	139.7	651.7
373.6	317	141.1	651.3
378.4	317.2	142.5	650.9
383.1	317.6	143.9	650.6
387.8	318.2	145	650.7
392.3	318.9	146.4	651
396.9	319.3	147.8	651.4
401.4	319.7	149.1	651.8
405.8	320.3	150.3	652.2
410.2	320.9	151.7	652.7
414.6	321.1	153	652.8
418.8	321.4	154.3	652.7
423.2	321.5	155.6	652.4
427.4	321.1	156.9	652.3
431.3	320.8	158.1	652.7
435.3	320.6	159.4	653.1
439.1	320.3	160.7	653.7
442.9	320	162.1	654.1
446.5	320.2	163.3	654.5
450	320.5	164.5	655
453.5	320.9	165.8	655.3
456.7	321.3	167.1	655.1
459.8	321.9	168.3	655
463	322.3	169.6	654.9
466	322.9	170.8	654.8
471.8	323.9	172.1	654.7
474.5	324.9	173.4	654.9
477.2	325	174.6	655
479.8	324.8	175.9	655.1
482.5	324.7	177.1	655.3
485	324.5	178.2	655.4
487.9	324.2	179.5	655.3
490.6	324.1	180.6	655.2
493.3	324.3	181.8	655.3
496.1	324.6	182.9	655.4
498.9	325	184.1	655.8
501.7	325.5	185.2	656.3
504.5	325.9	186.2	656.6
507.2	326.2	187.3	656.9
510	326.5	188.4	657.2
512.7	326.6	189.6	656.8
515.1	327	190.7	656.6
517.5	327.5	191.9	656.3
519.6	328	193	656.4
521.3	328.6	194.1	656.5
522.9	328.5	195.2	656.6
524.2	327.3	196.1	656.7
525.4	326	197.2	657
526.7	325	198.2	657.1
528.2	324.2	199.3	657.2
529.9	323.7	200.3	657.3
531.7	324.1	201.5	657.2
533.7	324.7	202.5	657
535.8	325.1	203.6	656.8
538	325.5	204.6	657
540	325.3	205.7	657.3
542	324.8	206.8	657.7
543.9	323.6	207.9	658
545.6	322.1	208.9	658.1
547.2	321.1	209.9	658.4
548.6	320.2	210.9	658.6
550.1	319.3	211.9	658.5
551.8	318.7	212.9	658.3
553.4	317.7	213.8	658.1
555	318.3	214.7	658.3
556.7	319.8	215.7	658.5
558.5	320.4	216.7	658.8
560.1	320.8	217.7	658.9
561.9	320.7	218.7	658.8
563.5	320.8	219.5	658.9
565.2	321	220.4	659.2
566.8	321.5	221.4	659.4
568.1	323.7	222.2	659.6
569.5	326.2	223.4	659.5
570.8	328.3	224.2	659.4
572	329	225.1	659.3
573.1	329.5	226	658.9
574.1	329.7	226.9	658.6
575	328.9	227.8	658.3
575.8	327.8	228.9	658.1
576.6	326.5	229.8	658.3
577.3	325.8	230.7	658.4
577.9	325.3	231.8	658.6
578.6	325.1	232.7	658.9
579.3	325.3	233.7	659
580.1	325.1	234.6	659.2
580.8	325.2	235.5	659.1
581.6	325.1	236.3	659.3
582.4	325.9	236.9	659.4
583.2	327.2	237.7	659.8
584	328	238.4	660.3
584.8	328.9	239.2	660.7
585.4	329.1	239.9	661.1
586.1	329.9	240.7	661.3
586.7	331.4	241.4	661
587.2	332.9	242.3	660.6
587.7	333.6	243.2	660
588.1	334.6	244	659.5
588.4	335.7	245.1	659.1
588.6	335	246	658.9
588.8	333.6	246.9	658.6
589	332.2	247.8	658.7
589.2	331.4	248.7	658.6
589.3	330.8	249.6	658.5
589.6	330.4	250.5	658.3
589.8	330.6	251.3	658.2
590.1	331.2	252.3	658.1
590.6	331.5	253	658.2
591.1	331.7	253.7	658.1
591.6	331.2	254.5	657.9
592.1	330.8	255.2	658.1
592.7	331.3	256.1	658.2
593.3	332.1	256.9	658.4
593.9	333	257.7	658.8
594.5	333.4	258.4	659.1
595	333.6	259.2	659.8
595.6	332.9	260	660.2
595.9	332.7	260.8	660
596.5	332.2	261.7	659.8
597.1	331.2	262.5	659.7
597.7	330.5	263.2	659.4
598.3	329.9	264	659.1
598.8	329	264.7	658.8
599.3	328	265.5	658.6
599.9	326.8	266	658.5
600.5	325.3	266.8	658.7
600.9	324.1	267.5	659
601.2	323.2	268.2	659.2
601.5	323.5	268.8	659.5
601.9	323.7	269.5	659.8
602.1	323.4	270.3	660.1
602.4	322.5	271	660.5
602.6	321.7	271.7	661.1
602.8	321.1	272.6	661.7
602.9	321.7	273.2	662.3
603.1	323.5	274	662.5
603.4	323.4	274.5	662.6
603.6	323.5	275.3	663
603.9	324	276	663.4
604.2	324.1	276.7	663.2
604.5	324.2	277.6	663.1
604.9	325.4	278.3	663
605.3	326.9	279.1	662.6
605.8	327.9	279.8	662.4
606.5	328.5	280.5	662.1
607	329.6	281.2	661.9
607.6	330.6	282	662
608.2	330.4	282.7	661.9
608.8	328.3	283.4	661.7
609.3	326.1	283.9	661.2
609.9	324.1	284.6	660.7
610.2	322.2	285.1	660.6
610.6	320.6	285.7	660.5
610.9	319.2	286.3	660.6
611.1	318.2	286.9	660.7
611.4	317.3	287.5	660.8
611.5	316.3	288.3	661.1
611.6	315	289	661
611.5	313.2	289.7	660.7
611.4	311.8	290.4	660.4
611.6	310.9	291.1	660.2
611.8	310.4	291.8	660.3
612.2	309.8	292.5	660.8
612.8	308.9	293.3	661.5
613.5	308.2	294	662.1
614	307.4	294.7	662.5
614.7	306.8	295.5	662.6
615.4	306.5	296.1	662.5
616.2	307.1	296.7	662.1
616.8	308.2	297.4	661.6
617.2	309.4	298	660.9
617.6	310.4	298.6	660.2
618	311.2	299.1	659.6
618.3	312.9	299.8	659
618.5	314.4	300.4	658.7
618.7	316.7	301	658.4
618.8	319.5	301.6	658.3
619	321.1	302.3	658.1
619.1	321.9	303	658
619.3	323	303.6	657.8
619.6	324.2	304.3	657.7
619.8	324.3	305.1	657.9
620.3	324	305.7	658.9
620.5	323.5	306.3	659.4
620.8	322.6	306.9	659.8
621.1	321.6	307.5	659.5
621.3	321.1	308.1	659.3
621.5	321	308.7	659.5
621.7	320.7	309.4	659.1
621.6	319.9	309.9	658.7
621.5	319.7	310.6	658.1
621.4	319.8	311.1	657.6
621.6	320.3	311.5	657.3
621.9	320.7	312	657.5
622.3	321.2	312.5	657.9
622.7	322.7	313.1	658.1
623.2	324.3	313.6	658.3
623.6	324.7	314.1	658.2
624.2	326.4	314.6	658.6
624.5	328.7	315.1	658.9
625.1	330.6	315.7	659.4
625.7	331.5	316.4	659.8
626.2	332.4	316.9	660.4
626.4	328.6	317.6	661.2
626.9	317.9	318.2	661.9
627.1	308.7	318.8	662.5
627.4	303	319.4	662.6
627.6	299.3	319.9	662.3
627.8	297	320.5	661.9
627.9	295.5	321.1	661.6
627.7	295.2	321.7	661.5
627.6	294.9	322.2	661.2
627.7	295.6	322.7	661
627.6	297	323.2	660.9
627.4	298.1	323.8	660.7
627.3	299.1	324.4	660.6
627.1	299.5	324.9	660.5
626.9	299.9	325.4	660.4
626.6	300.3	326.1	660.5
626.2	300.7	326.7	660.7
625.9	301.9	327.3	660.8
625.6	303	327.9	660.9
625.4	305.1	328.6	660.8
625	307.7	329.2	660.9
624.8	309.8	329.7	661
624.7	312	330.4	661.2
624.5	313	330.9	661.6
624.4	314	331.4	662
624.2	315.3	332	662.5
623.9	315.7	332.6	662.3
623.8	315.1	333.1	662.1
623.4	303.4	333.6	661.8
623.1	285.9	334	661.6
622.7	271.9	334.5	661.3
622.3	262	335	661
621.9	255.7	335.6	660.8
621.5	251	336.1	660.7
621.1	247.3	336.7	660.5
620.8	244	337.2	660
620.6	242.5	337.7	659.7
620.1	242.9	338.4	659.4
619.7	244.8	338.9	659.5
619.3	247.3	339.5	659.8
619	249.6	340.1	660.4
618.9	251.5	340.6	661
618.8	253.7	341.1	661.7
618.7	255.7	341.6	662.2
618.8	257.7	342.1	662.3
618.9	259.4	342.6	662.2
619.2	260.8	343.1	661.9
619.4	262	343.8	661.7
619.8	263.5	344.3	661.5
620.2	265.2	344.8	661.3
620.6	266.4	345.3	661
620.9	267.4	345.9	660.9
621.4	268.3	346.3	661
621.9	269.2	346.8	661.2
622.3	270.1	347.3	661.3
622.8	271.1	347.9	661.6
623.2	272.2	348.2	661.9
623.6	273.3	348.7	662.2
623.9	274	349.3	662.5
624.4	274.9	349.8	662.9
624.7	275.7	350.3	663.2
625.2	276.5	350.7	663.4
625.7	277.2	351	663.6
626.3	277.9	351.4	663.5
626.9	278.6	351.8	663.3
627.4	279.3	352.2	663.2
627.9	280	352.6	662.6
628.4	280.4	353	662.2
628.9	280.6	353.4	661.8
629.2	280.8	353.8	661.4
629.5	281	354.1	660.8
629.7	281.3	354.7	660.3
629.8	281.6	355.2	659.9
629.7	282	355.8	659.8
629.8	282.4	356.2	659.9
629.9	282.8	356.8	660.1
630	283.2	357.3	660.4
630.1	283.6	357.6	660.8
630.3	283.9	358.1	661.3
630.5	284.3	358.5	661.6
630.7	284.7	358.9	661.5
630.9	285.1	359.3	661.3
631	285.6	359.7	660.8
631.1	286.4	360.4	660.6
631.2	286.9	360.8	660.7
631.1	287.4	361.3	661
631	287.7	361.8	661.3
630.9	288.2	362.4	661.7
630.7	288.6	362.8	662.4
630.5	289.2	363.4	663.2
630.3	290.4	363.9	663.7
630	290.5	364.4	663.5
629.7	290.7	364.8	663.4
629.4	290.9	365.4	663.1
629.2	291.2	365.8	662.6
628.9	291.5	366.2	662.3
628.8	291.9	366.6	661.9
628.5	292.3	367.1	661.6
628.3	292.5	367.4	661.5
628.2	292.7	367.8	662
627.9	293	368.1	661.6
627.8	293.3	368.5	662.4
627.6	293.6	368.9	662.6
627.5	293.5	369.4	663.1
627.7	293.3	369.8	663.8
627.9	293.4	370.3	664.3
628.2	293.3	370.7	664.1
628.6	293.4	371.2	663.4
629.1	293.3	371.7	662.6
629.6	293.5	372.3	661.8
630.1	294.3	372.7	660.7
630.6	295.2	373.1	659.4
631.1	296.8	373.5	657.4
631.5	298.9	373.9	655.3
631.7	301.1	374.3	653.4
632.1	303.2	374.8	651.1
632.3	304.7	375.3	648.5
632.7	305.4	375.8	645.3
633	302.6	376.2	641.5
633.4	293.8	376.8	637.5
633.8	285.7	377.2	633.4
634.2	280.3	377.6	629
634.5	276.9	378	624.6
634.9	274.7	378.3	619.7
635.1	273.4	378.7	614.6
634.9	272.8	379	609.6
634.8	273	379.4	604.4
634.5	273.5	379.8	599.5
